,student id,learning outcome name,learning outcome friendly name,course sis id,assessment title,learning outcome rating,learning outcome rating points
937,35314,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
938,36456,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
939,40562,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
940,40569,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
941,40572,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
942,40616,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
943,40625,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
944,40642,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
945,40644,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
946,40647,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
947,40649,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
948,40664,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Exemplary:  Initiate interactions with individuals from diverse cultures and interpret intercultural experience through own and other worldviews.,3.0
949,40692,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Exemplary:  Initiate interactions with individuals from diverse cultures and interpret intercultural experience through own and other worldviews.,3.0
950,40702,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
951,40704,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
952,40740,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
953,40878,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
954,40891,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
955,40912,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
956,40939,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
957,41044,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
958,41052,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,Minimum:  Compare and contrast their own culture with another culture.,1.0
959,41114,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
960,41124,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
961,45491,GE_HU3_U1920,,SP2022_CLTA1550_01,7-Page Reflection on Cross Cultural Learning Due at 11:59PM ,"Target:  Demonstrate cultural competence by observing, contrasting, comparing, and understanding different cultures.",2.0
962,21304,PHILO_1,,SP2022_PHIL4520_01,Final Paper,Distinguished,5.0
963,21313,PHILO_1,,SP2022_PHIL4520_01,Final Paper,Commendable,4.0
964,21315,PHILO_1,,SP2022_PHIL4520_01,Final Paper,Commendable,4.0
965,21437,PHILO_1,,SP2022_PHIL4520_01,Final Paper,Commendable,4.0
966,21603,PHILO_1,,SP2022_PHIL4520_01,Final Paper,Commendable,4.0
967,21806,PHILO_1,,SP2022_PHIL4520_01,Final Paper,Commendable,4.0
968,39010,PHILO_1,,SP2022_PHIL4520_01,Final Paper,Commendable,4.0
969,12523,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Distinguished,5.0
970,12938,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Distinguished,5.0
971,17781,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
972,21257,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
973,21476,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
974,21587,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Distinguished,5.0
975,21785,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Distinguished,5.0
976,22054,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
977,22439,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
978,27636,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
979,34367,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Acceptable,3.0
980,34393,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
981,34457,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
982,34466,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
983,34470,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
984,34489,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Acceptable,3.0
985,34511,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Minimal,2.0
986,34577,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
987,34647,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
988,34716,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
989,34978,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Distinguished,5.0
990,38639,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
991,39003,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
992,40617,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
993,40811,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Distinguished,5.0
994,45537,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Acceptable,3.0
995,45566,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
996,45724,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
997,45770,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
998,45946,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
999,45948,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
1000,46051,PHILO_4,,SP2022_PHIL2030_01,Good Life Paper,Commendable,4.0
1001,21304,PHILO_5,,SP2022_PHIL4520_01,Presentation,Distinguished,5.0
1002,21313,PHILO_5,,SP2022_PHIL4520_01,Presentation,Distinguished,5.0
1003,21315,PHILO_5,,SP2022_PHIL4520_01,Presentation,Commendable,4.0
1004,21437,PHILO_5,,SP2022_PHIL4520_01,Presentation,Commendable,4.0
1005,21603,PHILO_5,,SP2022_PHIL4520_01,Presentation,Commendable,4.0
1006,21806,PHILO_5,,SP2022_PHIL4520_01,Presentation,Commendable,4.0
1007,39010,PHILO_5,,SP2022_PHIL4520_01,Presentation,Commendable,4.0
1008,17723,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1009,17723,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1010,17723,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1011,17723,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1012,20940,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1013,20940,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1014,20940,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1015,20940,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1016,25143,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1017,25143,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1018,25143,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1019,25143,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1020,26422,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1021,26422,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1022,26422,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1023,26422,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1024,29501,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1025,29501,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1026,29501,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1027,29501,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1028,29505,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1029,29505,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1030,29505,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1031,29505,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1032,29695,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1033,29695,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1034,29695,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1035,29695,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1036,29717,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1037,29717,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1038,29717,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1039,29717,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1040,34473,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1041,34473,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1042,34473,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1043,34473,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1044,34510,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1045,34510,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1046,34510,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1047,34510,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1048,34934,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,,
1049,34934,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 1st Thessalonians Response (In Class),,
1050,34934,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: 2nd Thessalonians Response (In Class),,
1051,34934,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: James Response (In Class),,
1052,37195,GE_CF1_U2021,Christian Formation 1,SP2022_BIBL1100_01,Submit: Israelite Poetry Response,"Exemplary: Conduct an analysis of a passage of Scripture for cultural, historical, and spiritual implications.",3.0
